😀	grand sourire, large sourire, visage, visage avec large sourire
🏋🏿‍♂	haltère, haltérophile, homme, homme haltérophile : peau foncée, lever, levée, peau foncée, poids
🏋‍♀	femme, haltère, haltérophile, lever, levée, poids
🏋🏻‍♀	femme, femme haltérophile : peau claire, haltère, haltérophile, lever, levée, peau claire, poids
🏋🏼‍♀	femme, femme haltérophile : peau modérément claire, haltère, haltérophile, lever, levée, peau modérément claire, poids
🏋🏽‍♀	femme, femme haltérophile : peau légèrement mate, haltère, haltérophile, lever, levée, peau légèrement mate, poids
🏋🏾‍♀	femme, femme haltérophile : peau modérément foncée, haltère, haltérophile, lever, levée, peau modérément foncée, poids
🏋🏿‍♀	femme, femme haltérophile : peau foncée, haltère, haltérophile, lever, levée, peau foncée, poids
🚴	bicyclette, cyclisme, cycliste, faire du vélo, personne, vélo
🚴🏻	bicyclette, cyclisme, cycliste, cycliste : peau claire, faire du vélo, peau claire, personne, vélo
🚴🏼	bicyclette, cyclisme, cycliste, cycliste : peau modérément claire, faire du vélo, peau modérément claire, personne, vélo
🚴🏽	bicyclette, cyclisme, cycliste, cycliste : peau légèrement mate, faire du vélo, peau légèrement mate, personne, vélo
🚴🏾	bicyclette, cyclisme, cycliste, cycliste : peau modérément foncée, faire du vélo, peau modérément foncée, personne, vélo
🚴🏿	bicyclette, cyclisme, cycliste, cycliste : peau foncée, faire du vélo, peau foncée, personne, vélo
🚴‍♂	bicyclette, cycliste, faire du vélo, homme, vélo
🚴🏻‍♂	bicyclette, cycliste, cycliste homme : peau claire, faire du vélo, homme, peau claire, vélo
🚴🏼‍♂	bicyclette, cycliste, cycliste homme : peau modérément claire, faire du vélo, homme, peau modérément claire, vélo
🚴🏽‍♂	bicyclette, cycliste, cycliste homme : peau légèrement mate, faire du vélo, homme, peau légèrement mate, vélo
🚴🏾‍♂	bicyclette, cycliste, cycliste homme : peau modérément foncée, faire du vélo, homme, peau modérément foncée, vélo
🚴🏿‍♂	bicyclette, cycliste, cycliste homme : peau foncée, faire du vélo, homme, peau foncée, vélo
🚴‍♀	bicyclette, cycliste, faire du vélo, femme, vélo
🚴🏻‍♀	bicyclette, cycliste, cycliste femme : peau claire, faire du vélo, femme, peau claire, vélo
🚴🏼‍♀	bicyclette, cycliste, cycliste femme : peau modérément claire, faire du vélo, femme, peau modérément claire, vélo
🚴🏽‍♀	bicyclette, cycliste, cycliste femme : peau légèrement mate, faire du vélo, femme, peau légèrement mate, vélo
🚴🏾‍♀	bicyclette, cycliste, cycliste femme : peau modérément foncée, faire du vélo, femme, peau modérément foncée, vélo
🚴🏿‍♀	bicyclette, cycliste, cycliste femme : peau foncée, faire du vélo, femme, peau foncée, vélo
🚵	cyclisme, montagne, personne en vélo de montagne, vélo
🚵🏻	cyclisme, montagne, peau claire, personne en vélo de montagne, personne en vélo de montagne : peau claire, vélo
🚵🏼	cyclisme, montagne, peau modérément claire, personne en vélo de montagne, personne en vélo de montagne : peau modérément claire, vélo
🚵🏽	cyclisme, montagne, peau légèrement mate, personne en vélo de montagne, personne en vélo de montagne : peau légèrement mate, vélo
🚵🏾	cyclisme, montagne, peau modérément foncée, personne en vélo de montagne, personne en vélo de montagne : peau modérément foncée, vélo
🚵🏿	cyclisme, montagne, peau foncée, personne en vélo de montagne, personne en vélo de montagne : peau foncée, vélo
🚵‍♂	cycliste, homme, homme en vélo de montagne, montagne, vélo, vététiste
🚵🏻‍♂	cycliste, homme, homme en vélo de montagne, homme en vélo de montagne : peau claire, montagne, peau claire, vélo, vététiste
🚵🏼‍♂	cycliste, homme, homme en vélo de montagne, homme en vélo de montagne : peau modérément claire, montagne, peau modérément claire, vélo, vététiste
🚵🏽‍♂	cycliste, homme, homme en vélo de montagne, homme en vélo de montagne : peau légèrement mate, montagne, peau légèrement mate, vélo, vététiste
🚵🏾‍♂	cycliste, homme, homme en vélo de montagne, homme en vélo de montagne : peau modérément foncée, montagne, peau modérément foncée, vélo, vététiste
🚵🏿‍♂	cycliste, homme, homme en vélo de montagne, homme en vélo de montagne : peau foncée, montagne, peau foncée, vélo, vététiste
🚵‍♀	cycliste, femme, femme en vélo de montagne, montagne, vélo, vététiste
🚵🏻‍♀	cycliste, femme, femme en vélo de montagne, femme en vélo de montagne : peau claire, montagne, peau claire, vélo, vététiste
🚵🏼‍♀	cycliste, femme, femme en vélo de montagne, femme en vélo de montagne : peau modérément claire, montagne, peau modérément claire, vélo, vététiste
🚵🏽‍♀	cycliste, femme, femme en vélo de montagne, femme en vélo de montagne : peau légèrement mate, montagne, peau légèrement mate, vélo, vététiste
🚵🏾‍♀	cycliste, femme, femme en vélo de montagne, femme en vélo de montagne : peau modérément foncée, montagne, peau modérément foncée, vélo, vététiste
🚵🏿‍♀	cycliste, femme, femme en vélo de montagne, femme en vélo de montagne : peau foncée, montagne, peau foncée, vélo, vététiste
🤸	gymnastique, personne, personne faisant la roue, roue
🤸🏻	gymnastique, peau claire, personne, personne faisant la roue, personne faisant la roue : peau claire, roue
🤸🏼	gymnastique, peau modérément claire, personne, personne faisant la roue, personne faisant la roue : peau modérément claire, roue
🤸🏽	gymnastique, peau légèrement mate, personne, personne faisant la roue, personne faisant la roue : peau légèrement mate, roue
🤸🏾	gymnastique, peau modérément foncée, personne, personne faisant la roue, personne faisant la roue : peau modérément foncée, roue
🤸🏿	gymnastique, peau foncée, personne, personne faisant la roue, personne faisant la roue : peau foncée, roue
🤸‍♂	gymnaste, homme, homme faisant la roue, roue
🤸🏻‍♂	gymnaste, homme, homme faisant la roue, homme faisant la roue : peau claire, peau claire, roue
🤸🏼‍♂	gymnaste, homme, homme faisant la roue, homme faisant la roue : peau modérément claire, peau modérément claire, roue
🤸🏽‍♂	gymnaste, homme, homme faisant la roue, homme faisant la roue : peau légèrement mate, peau légèrement mate, roue
🤸🏾‍♂	gymnaste, homme, homme faisant la roue, homme faisant la roue : peau modérément foncée, peau modérément foncée, roue
🤸🏿‍♂	gymnaste, homme, homme faisant la roue, homme faisant la roue : peau foncée, peau foncée, roue
🤸‍♀	femme, femme faisant la roue, gymnaste, roue
🤸🏻‍♀	femme, femme faisant la roue, femme faisant la roue : peau claire, gymnaste, peau claire, roue
🤸🏼‍♀	femme, femme faisant la roue, femme faisant la roue : peau modérément claire, gymnaste, peau modérément claire, roue
🤸🏽‍♀	femme, femme faisant la roue, femme faisant la roue : peau légèrement mate, gymnaste, peau légèrement mate, roue
🤸🏾‍♀	femme, femme faisant la roue, femme faisant la roue : peau modérément foncée, gymnaste, peau modérément foncée, roue
🤸🏿‍♀	femme, femme faisant la roue, femme faisant la roue : peau foncée, gymnaste, peau foncée, roue
🤼	lutte, lutteur, personnes, personnes faisant de la lutte
🤼‍♂	hommes, lutte, lutteurs
🤼‍♀	femmes, lutte, lutteuses
🤽	personne, personne qui joue au water-polo, water-polo
🤽🏻	peau claire, personne, personne qui joue au water-polo, personne qui joue au water-polo : peau claire, water-polo
🤽🏼	peau modérément claire, personne, personne qui joue au water-polo, personne qui joue au water-polo : peau modérément claire, water-polo
🤽🏽	peau légèrement mate, personne, personne qui joue au water-polo, personne qui joue au water-polo : peau légèrement mate, water-polo
🤽🏾	peau modérément foncée, personne, personne qui joue au water-polo, personne qui joue au water-polo : peau modérément foncée, water-polo
🤽🏿	peau foncée, personne, personne qui joue au water-polo, personne qui joue au water-polo : peau foncée, water-polo
🤽‍♂	homme, joueur de water-polo, water-polo
🤽🏻‍♂	homme, joueur de water-polo, joueur de water-polo : peau claire, peau claire, water-polo
🤽🏼‍♂	homme, joueur de water-polo, joueur de water-polo : peau modérément claire, peau modérément claire, water-polo
🤽🏽‍♂	homme, joueur de water-polo, joueur de water-polo : peau légèrement mate, peau légèrement mate, water-polo
🤽🏾‍♂	homme, joueur de water-polo, joueur de water-polo : peau modérément foncée, peau modérément foncée, water-polo
🤽🏿‍♂	homme, joueur de water-polo, joueur de water-polo : peau foncée, peau foncée, water-polo
🤽‍♀	femme, joueuse de water-polo, water-polo
🤽🏻‍♀	femme, joueuse de water-polo, joueuse de water-polo : peau claire, peau claire, water-polo
🤽🏼‍♀	femme, joueuse de water-polo, joueuse de water-polo : peau modérément claire, peau modérément claire, water-polo
🤽🏽‍♀	femme, joueuse de water-polo, joueuse de water-polo : peau légèrement mate, peau légèrement mate, water-polo
🤽🏾‍♀	femme, joueuse de water-polo, joueuse de water-polo : peau modérément foncée, peau modérément foncée, water-polo
🤽🏿‍♀	femme, joueuse de water-polo, joueuse de water-polo : peau foncée, peau foncée, water-polo
🤾	ballon, handball, personne, personne qui joue au handball
🤾🏻	ballon, handball, peau claire, personne, personne qui joue au handball, personne qui joue au handball : peau claire
🤾🏼	ballon, handball, peau modérément claire, personne, personne qui joue au handball, personne qui joue au handball : peau modérément claire
🤾🏽	ballon, handball, peau légèrement mate, personne, personne qui joue au handball, personne qui joue au handball : peau légèrement mate
🤾🏾	ballon, handball, peau modérément foncée, personne, personne qui joue au handball, personne qui joue au handball : peau modérément foncée
🤾🏿	ballon, handball, peau foncée, personne, personne qui joue au handball, personne qui joue au handball : peau foncée
🤾‍♂	handball, handballeur, homme
🤾🏻‍♂	handball, handballeur, handballeur : peau claire, homme, peau claire
🤾🏼‍♂	handball, handballeur, handballeur : peau modérément claire, homme, peau modérément claire
🤾🏽‍♂	handball, handballeur, handballeur : peau légèrement mate, homme, peau légèrement mate
🤾🏾‍♂	handball, handballeur, handballeur : peau modérément foncée, homme, peau modérément foncée
🤾🏿‍♂	handball, handballeur, handballeur : peau foncée, homme, peau foncée
🤾‍♀	femme, handball, handballeuse
🤾🏻‍♀	femme, handball, handballeuse, handballeuse : peau claire, peau claire
🤾🏼‍♀	femme, handball, handballeuse, handballeuse : peau modérément claire, peau modérément claire
🤾🏽‍♀	femme, handball, handballeuse, handballeuse : peau légèrement mate, peau légèrement mate
🤾🏾‍♀	femme, handball, handballeuse, handballeuse : peau modérément foncée, peau modérément foncée
🤾🏿‍♀	femme, handball, handballeuse, handballeuse : peau foncée, peau foncée
🤹🏻	personne qui jongle : peau claire
🤹🏼	jongler, jongleur, multitâche, peau modérément claire, personne qui jongle, personne qui jongle : peau modérément claire
🤹🏽	personne qui jongle : peau légèrement mate
🤹🏾	jongler, jongleur, multitâche, peau modérément foncée, personne qui jongle, personne qui jongle : peau modérément foncée
🤹🏿	personne qui jongle : peau foncée
🤹🏻‍♂	jongleur : peau claire
🤹🏼‍♂	homme, jonglage, jongleur, jongleur : peau modérément claire, multitâche, peau modérément claire
🤹🏽‍♂	jongleur : peau légèrement mate
🤹🏾‍♂	homme, jonglage, jongleur, jongleur : peau modérément foncée, multitâche, peau modérément foncée
🤹🏿‍♂	jongleur : peau foncée
🤹🏻‍♀	jongleuse : peau claire
🤹🏼‍♀	femme, jonglage, jongleuse, jongleuse : peau modérément claire, multitâche, peau modérément claire
🤹🏽‍♀	jongleuse : peau légèrement mate
🤹🏾‍♀	femme, jonglage, jongleuse, jongleuse : peau modérément foncée, multitâche, peau modérément foncée
