😀	aodann, aodann le gàire, fiamh-ghàire, gàire
🧗🏾	neach a’ sreap, neach a’ sreap: tòna meadhanach doilleir a’ chraicinn, sreapadair, sreapaiche, tòna meadhanach doilleir a’ chraicinn
🧗🏿	neach a’ sreap, neach a’ sreap: tòna doilleir a’ chraicinn, sreapadair, sreapaiche, tòna doilleir a’ chraicinn
🧗‍♂	duine a’ sreap, sreapadair, sreapaiche
🧗🏻‍♂	duine a’ sreap, duine a’ sreap: tòna soilleir a’ chraicinn, sreapadair, sreapaiche, tòna soilleir a’ chraicinn
🧗🏼‍♂	duine a’ sreap, duine a’ sreap: tòna meadhanach soilleir a’ chraicinn, sreapadair, sreapaiche, tòna meadhanach soilleir a’ chraicinn
🧗🏽‍♂	duine a’ sreap, duine a’ sreap: tòna meadhanach a’ chraicinn, sreapadair, sreapaiche, tòna meadhanach a’ chraicinn
🧗🏾‍♂	duine a’ sreap, duine a’ sreap: tòna meadhanach doilleir a’ chraicinn, sreapadair, sreapaiche, tòna meadhanach doilleir a’ chraicinn
🧗🏿‍♂	duine a’ sreap, duine a’ sreap: tòna doilleir a’ chraicinn, sreapadair, sreapaiche, tòna doilleir a’ chraicinn
🧗‍♀	boireannach a’ sreap, sreapadair, sreapaiche
🧗🏻‍♀	boireannach a’ sreap, boireannach a’ sreap: tòna soilleir a’ chraicinn, sreapadair, sreapaiche, tòna soilleir a’ chraicinn
🧗🏼‍♀	boireannach a’ sreap, boireannach a’ sreap: tòna meadhanach soilleir a’ chraicinn, sreapadair, sreapaiche, tòna meadhanach soilleir a’ chraicinn
🧗🏽‍♀	boireannach a’ sreap, boireannach a’ sreap: tòna meadhanach a’ chraicinn, sreapadair, sreapaiche, tòna meadhanach a’ chraicinn
🧗🏾‍♀	boireannach a’ sreap, boireannach a’ sreap: tòna meadhanach doilleir a’ chraicinn, sreapadair, sreapaiche, tòna meadhanach doilleir a’ chraicinn
🧗🏿‍♀	boireannach a’ sreap, boireannach a’ sreap: tòna doilleir a’ chraicinn, sreapadair, sreapaiche, tòna doilleir a’ chraicinn
🤺	claidheamh, feannsair, feannsaireachd, neach ri feannsaireachd
🏇	each, each rèisidh, eachlach, marcach, rèis, rèiseadh each
🏇🏻	each, each rèisidh, eachlach, marcach, rèis, rèiseadh each, rèiseadh each: tòna soilleir a’ chraicinn, tòna soilleir a’ chraicinn
🏇🏼	each, each rèisidh, eachlach, marcach, rèis, rèiseadh each, rèiseadh each: tòna meadhanach soilleir a’ chraicinn, tòna meadhanach soilleir a’ chraicinn
🏇🏽	each, each rèisidh, eachlach, marcach, rèis, rèiseadh each, rèiseadh each: tòna meadhanach a’ chraicinn, tòna meadhanach a’ chraicinn
🏇🏾	each, each rèisidh, eachlach, marcach, rèis, rèiseadh each, rèiseadh each: tòna meadhanach doilleir a’ chraicinn, tòna meadhanach doilleir a’ chraicinn
🏇🏿	each, each rèisidh, eachlach, marcach, rèis, rèiseadh each, rèiseadh each: tòna doilleir a’ chraicinn, tòna doilleir a’ chraicinn
⛷️	sgìtheadair, sgìtheadh, sneachd
🏂️	neach sneachda-bhòrd, sgìtheadh, sneachd, sneachda-bhòrd
🏂🏻	neach sneachda-bhòrd, neach sneachda-bhòrd: tòna soilleir a’ chraicinn, sgìtheadh, sneachd, sneachda-bhòrd, tòna soilleir a’ chraicinn
🏂🏼	neach sneachda-bhòrd, neach sneachda-bhòrd: tòna meadhanach soilleir a’ chraicinn, sgìtheadh, sneachd, sneachda-bhòrd, tòna meadhanach soilleir a’ chraicinn
🏂🏽	neach sneachda-bhòrd, neach sneachda-bhòrd: tòna meadhanach a’ chraicinn, sgìtheadh, sneachd, sneachda-bhòrd, tòna meadhanach a’ chraicinn
🏂🏾	neach sneachda-bhòrd, neach sneachda-bhòrd: tòna meadhanach doilleir a’ chraicinn, sgìtheadh, sneachd, sneachda-bhòrd, tòna meadhanach doilleir a’ chraicinn
🏂🏿	neach sneachda-bhòrd, neach sneachda-bhòrd: tòna doilleir a’ chraicinn, sgìtheadh, sneachd, sneachda-bhòrd, tòna doilleir a’ chraicinn
🏌️	ball, bàla, goilf, neach ri goilf
🏌🏻	ball, bàla, goilf, neach ri goilf, neach ri goilf: tòna soilleir a’ chraicinn, tòna soilleir a’ chraicinn
🏌🏼	ball, bàla, goilf, neach ri goilf, neach ri goilf: tòna meadhanach soilleir a’ chraicinn, tòna meadhanach soilleir a’ chraicinn
🏌🏽	ball, bàla, goilf, neach ri goilf, neach ri goilf: tòna meadhanach a’ chraicinn, tòna meadhanach a’ chraicinn
🏌🏾	ball, bàla, goilf, neach ri goilf, neach ri goilf: tòna meadhanach doilleir a’ chraicinn, tòna meadhanach doilleir a’ chraicinn
🏌🏿	ball, bàla, goilf, neach ri goilf, neach ri goilf: tòna doilleir a’ chraicinn, tòna doilleir a’ chraicinn
🏌‍♂	duine, duine ri goilf, fear, fireannach, goilf
🏌🏻‍♂	duine, duine ri goilf, duine ri goilf: tòna soilleir a’ chraicinn, fear, fireannach, goilf, tòna soilleir a’ chraicinn
🏌🏼‍♂	duine, duine ri goilf, duine ri goilf: tòna meadhanach soilleir a’ chraicinn, fear, fireannach, goilf, tòna meadhanach soilleir a’ chraicinn
🏌🏽‍♂	duine, duine ri goilf, duine ri goilf: tòna meadhanach a’ chraicinn, fear, fireannach, goilf, tòna meadhanach a’ chraicinn
🏌🏾‍♂	duine, duine ri goilf, duine ri goilf: tòna meadhanach doilleir a’ chraicinn, fear, fireannach, goilf, tòna meadhanach doilleir a’ chraicinn
🏌🏿‍♂	duine, duine ri goilf, duine ri goilf: tòna doilleir a’ chraicinn, fear, fireannach, goilf, tòna doilleir a’ chraicinn
🏌‍♀	boireannach, boireannach ri goilf, goilf, tè
🏌🏻‍♀	boireannach, boireannach ri goilf, boireannach ri goilf: tòna soilleir a’ chraicinn, goilf, tè, tòna soilleir a’ chraicinn
🏌🏼‍♀	boireannach, boireannach ri goilf, boireannach ri goilf: tòna meadhanach soilleir a’ chraicinn, goilf, tè, tòna meadhanach soilleir a’ chraicinn
🏌🏽‍♀	boireannach, boireannach ri goilf, boireannach ri goilf: tòna meadhanach a’ chraicinn, goilf, tè, tòna meadhanach a’ chraicinn
🏌🏾‍♀	boireannach, boireannach ri goilf, boireannach ri goilf: tòna meadhanach doilleir a’ chraicinn, goilf, tè, tòna meadhanach doilleir a’ chraicinn
🏌🏿‍♀	boireannach, boireannach ri goilf, boireannach ri goilf: tòna doilleir a’ chraicinn, goilf, tè, tòna doilleir a’ chraicinn
🏄️	neach a’ surfadh, surfadh
🏄🏻	neach a’ surfadh, neach a’ surfadh: tòna soilleir a’ chraicinn, surfadh, tòna soilleir a’ chraicinn
🏄🏼	neach a’ surfadh, neach a’ surfadh: tòna meadhanach soilleir a’ chraicinn, surfadh, tòna meadhanach soilleir a’ chraicinn
🏄🏽	neach a’ surfadh, neach a’ surfadh: tòna meadhanach a’ chraicinn, surfadh, tòna meadhanach a’ chraicinn
🏄🏾	neach a’ surfadh, neach a’ surfadh: tòna meadhanach doilleir a’ chraicinn, surfadh, tòna meadhanach doilleir a’ chraicinn
🏄🏿	neach a’ surfadh, neach a’ surfadh: tòna doilleir a’ chraicinn, surfadh, tòna doilleir a’ chraicinn
🏄‍♂	duine, duine a’ surfadh, fear, fireannach, surfadh
🏄🏻‍♂	duine, duine a’ surfadh, duine a’ surfadh: tòna soilleir a’ chraicinn, fear, fireannach, surfadh, tòna soilleir a’ chraicinn
🏄🏼‍♂	duine, duine a’ surfadh, duine a’ surfadh: tòna meadhanach soilleir a’ chraicinn, fear, fireannach, surfadh, tòna meadhanach soilleir a’ chraicinn
🏄🏽‍♂	duine, duine a’ surfadh, duine a’ surfadh: tòna meadhanach a’ chraicinn, fear, fireannach, surfadh, tòna meadhanach a’ chraicinn
🏄🏾‍♂	duine, duine a’ surfadh, duine a’ surfadh: tòna meadhanach doilleir a’ chraicinn, fear, fireannach, surfadh, tòna meadhanach doilleir a’ chraicinn
🏄🏿‍♂	duine, duine a’ surfadh, duine a’ surfadh: tòna doilleir a’ chraicinn, fear, fireannach, surfadh, tòna doilleir a’ chraicinn
🏄‍♀	boireannach, boireannach a’ surfadh, surfadh, tè
🏄🏻‍♀	boireannach, boireannach a’ surfadh, boireannach a’ surfadh: tòna soilleir a’ chraicinn, surfadh, tè, tòna soilleir a’ chraicinn
🏄🏼‍♀	boireannach, boireannach a’ surfadh, boireannach a’ surfadh: tòna meadhanach soilleir a’ chraicinn, surfadh, tè, tòna meadhanach soilleir a’ chraicinn
🏄🏽‍♀	boireannach, boireannach a’ surfadh, boireannach a’ surfadh: tòna meadhanach a’ chraicinn, surfadh, tè, tòna meadhanach a’ chraicinn
🏄🏾‍♀	boireannach, boireannach a’ surfadh, boireannach a’ surfadh: tòna meadhanach doilleir a’ chraicinn, surfadh, tè, tòna meadhanach doilleir a’ chraicinn
🏄🏿‍♀	boireannach, boireannach a’ surfadh, boireannach a’ surfadh: tòna doilleir a’ chraicinn, surfadh, tè, tòna doilleir a’ chraicinn
🚣	bàta, eathar, iomradh, neach ag iomradh bàta
🚣🏻	bàta, eathar, iomradh, neach ag iomradh bàta, neach ag iomradh bàta: tòna soilleir a’ chraicinn, tòna soilleir a’ chraicinn
🚣🏼	bàta, eathar, iomradh, neach ag iomradh bàta, neach ag iomradh bàta: tòna meadhanach soilleir a’ chraicinn, tòna meadhanach soilleir a’ chraicinn
🚣🏽	bàta, eathar, iomradh, neach ag iomradh bàta, neach ag iomradh bàta: tòna meadhanach a’ chraicinn, tòna meadhanach a’ chraicinn
🚣🏾	bàta, eathar, iomradh, neach ag iomradh bàta, neach ag iomradh bàta: tòna meadhanach doilleir a’ chraicinn, tòna meadhanach doilleir a’ chraicinn
🚣🏿	bàta, eathar, iomradh, neach ag iomradh bàta, neach ag iomradh bàta: tòna doilleir a’ chraicinn, tòna doilleir a’ chraicinn
🚣‍♂	bàta, duine, duine ag iomradh bàta, eathar, fear, fireannach, iomradh
🚣🏻‍♂	bàta, duine, duine ag iomradh bàta, duine ag iomradh bàta: tòna soilleir a’ chraicinn, eathar, fear, fireannach, iomradh, tòna soilleir a’ chraicinn
🚣🏼‍♂	bàta, duine, duine ag iomradh bàta, duine ag iomradh bàta: tòna meadhanach soilleir a’ chraicinn, eathar, fear, fireannach, iomradh, tòna meadhanach soilleir a’ chraicinn
🚣🏽‍♂	bàta, duine, duine ag iomradh bàta, duine ag iomradh bàta: tòna meadhanach a’ chraicinn, eathar, fear, fireannach, iomradh, tòna meadhanach a’ chraicinn
🚣🏾‍♂	bàta, duine, duine ag iomradh bàta, duine ag iomradh bàta: tòna meadhanach doilleir a’ chraicinn, eathar, fear, fireannach, iomradh, tòna meadhanach doilleir a’ chraicinn
🚣🏿‍♂	bàta, duine, duine ag iomradh bàta, duine ag iomradh bàta: tòna doilleir a’ chraicinn, eathar, fear, fireannach, iomradh, tòna doilleir a’ chraicinn
🚣‍♀	boireannach, boireannach ag iomradh bàta, bàta, eathar, iomradh, tè
🚣🏻‍♀	boireannach, boireannach ag iomradh bàta, boireannach ag iomradh bàta: tòna soilleir a’ chraicinn, bàta, eathar, iomradh, tè, tòna soilleir a’ chraicinn
🚣🏼‍♀	boireannach, boireannach ag iomradh bàta, boireannach ag iomradh bàta: tòna meadhanach soilleir a’ chraicinn, bàta, eathar, iomradh, tè, tòna meadhanach soilleir a’ chraicinn
🚣🏽‍♀	boireannach, boireannach ag iomradh bàta, boireannach ag iomradh bàta: tòna meadhanach a’ chraicinn, bàta, eathar, iomradh, tè, tòna meadhanach a’ chraicinn
🚣🏾‍♀	boireannach, boireannach ag iomradh bàta, boireannach ag iomradh bàta: tòna meadhanach doilleir a’ chraicinn, bàta, eathar, iomradh, tè, tòna meadhanach doilleir a’ chraicinn
🚣🏿‍♀	boireannach, boireannach ag iomradh bàta, boireannach ag iomradh bàta: tòna doilleir a’ chraicinn, bàta, eathar, iomradh, tè, tòna doilleir a’ chraicinn
🏊️	neach a’ snàmh, snàmh
🏊🏻	neach a’ snàmh, neach a’ snàmh: tòna soilleir a’ chraicinn, snàmh, tòna soilleir a’ chraicinn
🏊🏼	neach a’ snàmh, neach a’ snàmh: tòna meadhanach soilleir a’ chraicinn, snàmh, tòna meadhanach soilleir a’ chraicinn
🏊🏽	neach a’ snàmh, neach a’ snàmh: tòna meadhanach a’ chraicinn, snàmh, tòna meadhanach a’ chraicinn
🏊🏾	neach a’ snàmh, neach a’ snàmh: tòna meadhanach doilleir a’ chraicinn, snàmh, tòna meadhanach doilleir a’ chraicinn
🏊🏿	neach a’ snàmh, neach a’ snàmh: tòna doilleir a’ chraicinn, snàmh, tòna doilleir a’ chraicinn
🏊‍♂	duine, duine a’ snàmh, fear, fireannach, snàmh
🏊🏻‍♂	duine, duine a’ snàmh, duine a’ snàmh: tòna soilleir a’ chraicinn, fear, fireannach, snàmh, tòna soilleir a’ chraicinn
🏊🏼‍♂	duine, duine a’ snàmh, duine a’ snàmh: tòna meadhanach soilleir a’ chraicinn, fear, fireannach, snàmh, tòna meadhanach soilleir a’ chraicinn
🏊🏽‍♂	duine, duine a’ snàmh, duine a’ snàmh: tòna meadhanach a’ chraicinn, fear, fireannach, snàmh, tòna meadhanach a’ chraicinn
🏊🏾‍♂	duine, duine a’ snàmh, duine a’ snàmh: tòna meadhanach doilleir a’ chraicinn, fear, fireannach, snàmh, tòna meadhanach doilleir a’ chraicinn
🏊🏿‍♂	duine, duine a’ snàmh, duine a’ snàmh: tòna doilleir a’ chraicinn, fear, fireannach, snàmh, tòna doilleir a’ chraicinn
🏊‍♀	boireannach, boireannach a’ snàmh, snàmh, tè
🏊🏻‍♀	boireannach, boireannach a’ snàmh, boireannach a’ snàmh: tòna soilleir a’ chraicinn, snàmh, tè, tòna soilleir a’ chraicinn
🏊🏼‍♀	boireannach, boireannach a’ snàmh, boireannach a’ snàmh: tòna meadhanach soilleir a’ chraicinn, snàmh, tè, tòna meadhanach soilleir a’ chraicinn
🏊🏽‍♀	boireannach, boireannach a’ snàmh, boireannach a’ snàmh: tòna meadhanach a’ chraicinn, snàmh, tè, tòna meadhanach a’ chraicinn
🏊🏾‍♀	boireannach, boireannach a’ snàmh, boireannach a’ snàmh: tòna meadhanach doilleir a’ chraicinn, snàmh, tè, tòna meadhanach doilleir a’ chraicinn
🏊🏿‍♀	boireannach, boireannach a’ snàmh, boireannach a’ snàmh: tòna doilleir a’ chraicinn, snàmh, tè, tòna doilleir a’ chraicinn
⛹️	ball, bàla, neach a’ bocadh bàla
⛹🏻	ball, bàla, neach a’ bocadh bàla, neach a’ bocadh bàla: tòna soilleir a’ chraicinn, tòna soilleir a’ chraicinn
⛹🏼	ball, bàla, neach a’ bocadh bàla, neach a’ bocadh bàla: tòna meadhanach soilleir a’ chraicinn, tòna meadhanach soilleir a’ chraicinn
⛹🏽	ball, bàla, neach a’ bocadh bàla, neach a’ bocadh bàla: tòna meadhanach a’ chraicinn, tòna meadhanach a’ chraicinn
⛹🏾	ball, bàla, neach a’ bocadh bàla, neach a’ bocadh bàla: tòna meadhanach doilleir a’ chraicinn, tòna meadhanach doilleir a’ chraicinn
⛹🏿	ball, bàla, neach a’ bocadh bàla, neach a’ bocadh bàla: tòna doilleir a’ chraicinn, tòna doilleir a’ chraicinn
⛹‍♂	ball, bàla, duine, duine a’ bocadh bàla, fear, fireannach
⛹🏻‍♂	ball, bàla, duine, duine a’ bocadh bàla, duine a’ bocadh bàla: tòna soilleir a’ chraicinn, fear, fireannach, tòna soilleir a’ chraicinn
⛹🏼‍♂	ball, bàla, duine, duine a’ bocadh bàla, duine a’ bocadh bàla: tòna meadhanach soilleir a’ chraicinn, fear, fireannach, tòna meadhanach soilleir a’ chraicinn
⛹🏽‍♂	ball, bàla, duine, duine a’ bocadh bàla, duine a’ bocadh bàla: tòna meadhanach a’ chraicinn, fear, fireannach, tòna meadhanach a’ chraicinn
⛹🏾‍♂	ball, bàla, duine, duine a’ bocadh bàla, duine a’ bocadh bàla: tòna meadhanach doilleir a’ chraicinn, fear, fireannach, tòna meadhanach doilleir a’ chraicinn
⛹🏿‍♂	ball, bàla, duine, duine a’ bocadh bàla, duine a’ bocadh bàla: tòna doilleir a’ chraicinn, fear, fireannach, tòna doilleir a’ chraicinn
⛹‍♀	ball, boireannach, boireannach a’ bocadh bàla, bàla, tè
⛹🏻‍♀	ball, boireannach, boireannach a’ bocadh bàla, boireannach a’ bocadh bàla: tòna soilleir a’ chraicinn, bàla, tè, tòna soilleir a’ chraicinn
⛹🏼‍♀	ball, boireannach, boireannach a’ bocadh bàla, boireannach a’ bocadh bàla: tòna meadhanach soilleir a’ chraicinn, bàla, tè, tòna meadhanach soilleir a’ chraicinn
⛹🏽‍♀	ball, boireannach, boireannach a’ bocadh bàla, boireannach a’ bocadh bàla: tòna meadhanach a’ chraicinn, bàla, tè, tòna meadhanach a’ chraicinn
⛹🏾‍♀	ball, boireannach, boireannach a’ bocadh bàla, boireannach a’ bocadh bàla: tòna meadhanach doilleir a’ chraicinn, bàla, tè, tòna meadhanach doilleir a’ chraicinn
⛹🏿‍♀	ball, boireannach, boireannach a’ bocadh bàla, boireannach a’ bocadh bàla: tòna doilleir a’ chraicinn, bàla, tè, tòna doilleir a’ chraicinn
🏋️	cuideam, neach a’ togail chuideaman, togail
🏋🏻	cuideam, neach a’ togail chuideaman, neach a’ togail chuideaman: tòna soilleir a’ chraicinn, togail, tòna soilleir a’ chraicinn
🏋🏼	cuideam, neach a’ togail chuideaman, neach a’ togail chuideaman: tòna meadhanach soilleir a’ chraicinn, togail, tòna meadhanach soilleir a’ chraicinn
🏋🏽	cuideam, neach a’ togail chuideaman, neach a’ togail chuideaman: tòna meadhanach a’ chraicinn, togail, tòna meadhanach a’ chraicinn
🏋🏾	cuideam, neach a’ togail chuideaman, neach a’ togail chuideaman: tòna meadhanach doilleir a’ chraicinn, togail, tòna meadhanach doilleir a’ chraicinn
🏋🏿	cuideam, neach a’ togail chuideaman, neach a’ togail chuideaman: tòna doilleir a’ chraicinn, togail, tòna doilleir a’ chraicinn
🏋‍♂	cuideam, duine, duine a’ togail chuideaman, fear, fireannach, togail
🏋🏻‍♂	cuideam, duine, duine a’ togail chuideaman, duine a’ togail chuideaman: tòna soilleir a’ chraicinn, fear, fireannach, togail, tòna soilleir a’ chraicinn
🏋🏼‍♂	cuideam, duine, duine a’ togail chuideaman, duine a’ togail chuideaman: tòna meadhanach soilleir a’ chraicinn, fear, fireannach, togail, tòna meadhanach soilleir a’ chraicinn
