😀	bahagia, gembira, muka, senang, wajah, wajah gembira
🧖🏼	orang di ruangan beruap, orang di ruangan beruap: warna kulit cerah-sedang, ruang uap, sauna, warna kulit cerah-sedang
🧖🏽	orang di ruangan beruap, orang di ruangan beruap: warna kulit sedang, ruang uap, sauna, warna kulit sedang
🧖🏾	orang di ruangan beruap, orang di ruangan beruap: warna kulit gelap-sedang, ruang uap, sauna, warna kulit gelap-sedang
🧖🏿	orang di ruangan beruap, orang di ruangan beruap: warna kulit gelap, ruang uap, sauna, warna kulit gelap
🧖‍♂	pria di ruangan beruap, ruang uap, sauna
🧖🏻‍♂	pria di ruangan beruap, pria di ruangan beruap: warna kulit cerah, ruang uap, sauna, warna kulit cerah
🧖🏼‍♂	pria di ruangan beruap, pria di ruangan beruap: warna kulit cerah-sedang, ruang uap, sauna, warna kulit cerah-sedang
🧖🏽‍♂	pria di ruangan beruap, pria di ruangan beruap: warna kulit sedang, ruang uap, sauna, warna kulit sedang
🧖🏾‍♂	pria di ruangan beruap, pria di ruangan beruap: warna kulit gelap-sedang, ruang uap, sauna, warna kulit gelap-sedang
🧖🏿‍♂	pria di ruangan beruap, pria di ruangan beruap: warna kulit gelap, ruang uap, sauna, warna kulit gelap
🧖‍♀	ruang uap, sauna, wanita di ruangan beruap
🧖🏻‍♀	ruang uap, sauna, wanita di ruangan beruap, wanita di ruangan beruap: warna kulit cerah, warna kulit cerah
🧖🏼‍♀	ruang uap, sauna, wanita di ruangan beruap, wanita di ruangan beruap: warna kulit cerah-sedang, warna kulit cerah-sedang
🧖🏽‍♀	ruang uap, sauna, wanita di ruangan beruap, wanita di ruangan beruap: warna kulit sedang, warna kulit sedang
🧖🏾‍♀	ruang uap, sauna, wanita di ruangan beruap, wanita di ruangan beruap: warna kulit gelap-sedang, warna kulit gelap-sedang
🧖🏿‍♀	ruang uap, sauna, wanita di ruangan beruap, wanita di ruangan beruap: warna kulit gelap, warna kulit gelap
🧗	orang memanjat, pemanjat
🧗🏻	orang memanjat, orang memanjat: warna kulit cerah, pemanjat, warna kulit cerah
🧗🏼	orang memanjat, orang memanjat: warna kulit cerah-sedang, pemanjat, warna kulit cerah-sedang
🧗🏽	orang memanjat, orang memanjat: warna kulit sedang, pemanjat, warna kulit sedang
🧗🏾	orang memanjat, orang memanjat: warna kulit gelap-sedang, pemanjat, warna kulit gelap-sedang
🧗🏿	orang memanjat, orang memanjat: warna kulit gelap, pemanjat, warna kulit gelap
🧗‍♂	pemanjat, pria memanjat
🧗🏻‍♂	pemanjat, pria memanjat, pria memanjat: warna kulit cerah, warna kulit cerah
🧗🏼‍♂	pemanjat, pria memanjat, pria memanjat: warna kulit cerah-sedang, warna kulit cerah-sedang
🧗🏽‍♂	pemanjat, pria memanjat, pria memanjat: warna kulit sedang, warna kulit sedang
🧗🏾‍♂	pemanjat, pria memanjat, pria memanjat: warna kulit gelap-sedang, warna kulit gelap-sedang
🧗🏿‍♂	pemanjat, pria memanjat, pria memanjat: warna kulit gelap, warna kulit gelap
🧗‍♀	pemanjat, wanita memanjat
🧗🏻‍♀	pemanjat, wanita memanjat, wanita memanjat: warna kulit cerah, warna kulit cerah
🧗🏼‍♀	pemanjat, wanita memanjat, wanita memanjat: warna kulit cerah-sedang, warna kulit cerah-sedang
🧗🏽‍♀	pemanjat, wanita memanjat, wanita memanjat: warna kulit sedang, warna kulit sedang
🧗🏾‍♀	pemanjat, wanita memanjat, wanita memanjat: warna kulit gelap-sedang, warna kulit gelap-sedang
🧗🏿‍♀	pemanjat, wanita memanjat, wanita memanjat: warna kulit gelap, warna kulit gelap
🤺	anggar, atlet anggar, olahraga, orang, orang berolahraga anggar, pedang
🏇	balap kuda, balapan, joki, kuda, pacuan
🏇🏻	balap kuda, balap kuda: warna kulit cerah, balapan, joki, kuda, pacuan, warna kulit cerah
🏇🏼	balap kuda, balap kuda: warna kulit cerah-sedang, balapan, joki, kuda, pacuan, warna kulit cerah-sedang
🏇🏽	balap kuda, balap kuda: warna kulit sedang, balapan, joki, kuda, pacuan, warna kulit sedang
🏇🏾	balap kuda, balap kuda: warna kulit gelap-sedang, balapan, joki, kuda, pacuan, warna kulit gelap-sedang
🏇🏿	balap kuda, balap kuda: warna kulit gelap, balapan, joki, kuda, pacuan, warna kulit gelap
⛷️	pemain ski, salju, ski
🏂️	papan, peselancar salju, salju, seluncur, ski
🏂🏻	papan, peselancar salju, peselancar salju: warna kulit cerah, salju, seluncur, ski, warna kulit cerah
🏂🏼	papan, peselancar salju, peselancar salju: warna kulit cerah-sedang, salju, seluncur, ski, warna kulit cerah-sedang
🏂🏽	papan, peselancar salju, peselancar salju: warna kulit sedang, salju, seluncur, ski, warna kulit sedang
🏂🏾	papan, peselancar salju, peselancar salju: warna kulit gelap-sedang, salju, seluncur, ski, warna kulit gelap-sedang
🏂🏿	papan, peselancar salju, peselancar salju: warna kulit gelap, salju, seluncur, ski, warna kulit gelap
🏌️	bola, golf, orang bermain golf
🏌🏻	bola, golf, orang bermain golf, orang bermain golf: warna kulit cerah, warna kulit cerah
🏌🏼	bola, golf, orang bermain golf, orang bermain golf: warna kulit cerah-sedang, warna kulit cerah-sedang
🏌🏽	bola, golf, orang bermain golf, orang bermain golf: warna kulit sedang, warna kulit sedang
🏌🏾	bola, golf, orang bermain golf, orang bermain golf: warna kulit gelap-sedang, warna kulit gelap-sedang
🏌🏿	bola, golf, orang bermain golf, orang bermain golf: warna kulit gelap, warna kulit gelap
🏌‍♂	bermain, bola, golf, laki-laki, pria bermain golf
🏌🏻‍♂	bermain, bola, golf, laki-laki, pria bermain golf, pria bermain golf: warna kulit cerah, warna kulit cerah
🏌🏼‍♂	bermain, bola, golf, laki-laki, pria bermain golf, pria bermain golf: warna kulit cerah-sedang, warna kulit cerah-sedang
🏌🏽‍♂	bermain, bola, golf, laki-laki, pria bermain golf, pria bermain golf: warna kulit sedang, warna kulit sedang
🏌🏾‍♂	bermain, bola, golf, laki-laki, pria bermain golf, pria bermain golf: warna kulit gelap-sedang, warna kulit gelap-sedang
🏌🏿‍♂	bermain, bola, golf, laki-laki, pria bermain golf, pria bermain golf: warna kulit gelap, warna kulit gelap
🏌‍♀	bermain, bola, golf, perempuan, wanita bermain golf
🏌🏻‍♀	bermain, bola, golf, perempuan, wanita bermain golf, wanita bermain golf: warna kulit cerah, warna kulit cerah
🏌🏼‍♀	bermain, bola, golf, perempuan, wanita bermain golf, wanita bermain golf: warna kulit cerah-sedang, warna kulit cerah-sedang
🏌🏽‍♀	bermain, bola, golf, perempuan, wanita bermain golf, wanita bermain golf: warna kulit sedang, warna kulit sedang
🏌🏾‍♀	bermain, bola, golf, perempuan, wanita bermain golf, wanita bermain golf: warna kulit gelap-sedang, warna kulit gelap-sedang
🏌🏿‍♀	bermain, bola, golf, perempuan, wanita bermain golf, wanita bermain golf: warna kulit gelap, warna kulit gelap
🏄️	orang berselancar, seluncur
🏄🏻	orang berselancar, orang berselancar: warna kulit cerah, seluncur, warna kulit cerah
🏄🏼	orang berselancar, orang berselancar: warna kulit cerah-sedang, seluncur, warna kulit cerah-sedang
🏄🏽	orang berselancar, orang berselancar: warna kulit sedang, seluncur, warna kulit sedang
🏄🏾	orang berselancar, orang berselancar: warna kulit gelap-sedang, seluncur, warna kulit gelap-sedang
🏄🏿	orang berselancar, orang berselancar: warna kulit gelap, seluncur, warna kulit gelap
🏄‍♂	laki-laki, ombak, pria berselancar, selancar
🏄🏻‍♂	laki-laki, ombak, pria berselancar, pria berselancar: warna kulit cerah, selancar, warna kulit cerah
🏄🏼‍♂	laki-laki, ombak, pria berselancar, pria berselancar: warna kulit cerah-sedang, selancar, warna kulit cerah-sedang
🏄🏽‍♂	laki-laki, ombak, pria berselancar, pria berselancar: warna kulit sedang, selancar, warna kulit sedang
🏄🏾‍♂	laki-laki, ombak, pria berselancar, pria berselancar: warna kulit gelap-sedang, selancar, warna kulit gelap-sedang
🏄🏿‍♂	laki-laki, ombak, pria berselancar, pria berselancar: warna kulit gelap, selancar, warna kulit gelap
🏄‍♀	ombak, perempuan, selancar, wanita berselancar
🏄🏻‍♀	ombak, perempuan, selancar, wanita berselancar, wanita berselancar: warna kulit cerah, warna kulit cerah
🏄🏼‍♀	ombak, perempuan, selancar, wanita berselancar, wanita berselancar: warna kulit cerah-sedang, warna kulit cerah-sedang
🏄🏽‍♀	ombak, perempuan, selancar, wanita berselancar, wanita berselancar: warna kulit sedang, warna kulit sedang
🏄🏾‍♀	ombak, perempuan, selancar, wanita berselancar, wanita berselancar: warna kulit gelap-sedang, warna kulit gelap-sedang
🏄🏿‍♀	ombak, perempuan, selancar, wanita berselancar, wanita berselancar: warna kulit gelap, warna kulit gelap
🚣	kendaraan, orang mendayung perahu, perahu
🚣🏻	kendaraan, orang mendayung perahu, orang mendayung perahu: warna kulit cerah, perahu, warna kulit cerah
🚣🏼	kendaraan, orang mendayung perahu, orang mendayung perahu: warna kulit cerah-sedang, perahu, warna kulit cerah-sedang
🚣🏽	kendaraan, orang mendayung perahu, orang mendayung perahu: warna kulit sedang, perahu, warna kulit sedang
🚣🏾	kendaraan, orang mendayung perahu, orang mendayung perahu: warna kulit gelap-sedang, perahu, warna kulit gelap-sedang
🚣🏿	kendaraan, orang mendayung perahu, orang mendayung perahu: warna kulit gelap, perahu, warna kulit gelap
🚣‍♂	dayung, laki-laki, perahu, pria mendayung perahu
🚣🏻‍♂	dayung, laki-laki, perahu, pria mendayung perahu, pria mendayung perahu: warna kulit cerah, warna kulit cerah
🚣🏼‍♂	dayung, laki-laki, perahu, pria mendayung perahu, pria mendayung perahu: warna kulit cerah-sedang, warna kulit cerah-sedang
🚣🏽‍♂	dayung, laki-laki, perahu, pria mendayung perahu, pria mendayung perahu: warna kulit sedang, warna kulit sedang
🚣🏾‍♂	dayung, laki-laki, perahu, pria mendayung perahu, pria mendayung perahu: warna kulit gelap-sedang, warna kulit gelap-sedang
🚣🏿‍♂	dayung, laki-laki, perahu, pria mendayung perahu, pria mendayung perahu: warna kulit gelap, warna kulit gelap
🚣‍♀	dayung, perahu, perempuan, wanita mendayung perahu
🚣🏻‍♀	dayung, perahu, perempuan, wanita mendayung perahu, wanita mendayung perahu: warna kulit cerah, warna kulit cerah
🚣🏼‍♀	dayung, perahu, perempuan, wanita mendayung perahu, wanita mendayung perahu: warna kulit cerah-sedang, warna kulit cerah-sedang
🚣🏽‍♀	dayung, perahu, perempuan, wanita mendayung perahu, wanita mendayung perahu: warna kulit sedang, warna kulit sedang
🚣🏾‍♀	dayung, perahu, perempuan, wanita mendayung perahu, wanita mendayung perahu: warna kulit gelap-sedang, warna kulit gelap-sedang
🚣🏿‍♀	dayung, perahu, perempuan, wanita mendayung perahu, wanita mendayung perahu: warna kulit gelap, warna kulit gelap
🏊️	orang berenang, renang
🏊🏻	orang berenang, orang berenang: warna kulit cerah, renang, warna kulit cerah
🏊🏼	orang berenang, orang berenang: warna kulit cerah-sedang, renang, warna kulit cerah-sedang
🏊🏽	orang berenang, orang berenang: warna kulit sedang, renang, warna kulit sedang
🏊🏾	orang berenang, orang berenang: warna kulit gelap-sedang, renang, warna kulit gelap-sedang
🏊🏿	orang berenang, orang berenang: warna kulit gelap, renang, warna kulit gelap
🏊‍♂	laki-laki, pria berenang, renang
🏊🏻‍♂	laki-laki, pria berenang, pria berenang: warna kulit cerah, renang, warna kulit cerah
🏊🏼‍♂	laki-laki, pria berenang, pria berenang: warna kulit cerah-sedang, renang, warna kulit cerah-sedang
🏊🏽‍♂	laki-laki, pria berenang, pria berenang: warna kulit sedang, renang, warna kulit sedang
🏊🏾‍♂	laki-laki, pria berenang, pria berenang: warna kulit gelap-sedang, renang, warna kulit gelap-sedang
🏊🏿‍♂	laki-laki, pria berenang, pria berenang: warna kulit gelap, renang, warna kulit gelap
🏊‍♀	perempuan, renang, wanita berenang
🏊🏻‍♀	perempuan, renang, wanita berenang, wanita berenang: warna kulit cerah, warna kulit cerah
🏊🏼‍♀	perempuan, renang, wanita berenang, wanita berenang: warna kulit cerah-sedang, warna kulit cerah-sedang
🏊🏽‍♀	perempuan, renang, wanita berenang, wanita berenang: warna kulit sedang, warna kulit sedang
🏊🏾‍♀	perempuan, renang, wanita berenang, wanita berenang: warna kulit gelap-sedang, warna kulit gelap-sedang
🏊🏿‍♀	perempuan, renang, wanita berenang, wanita berenang: warna kulit gelap, warna kulit gelap
⛹️	bola, orang memantulkan bola
⛹🏻	bola, orang memantulkan bola, orang memantulkan bola: warna kulit cerah, warna kulit cerah
⛹🏼	bola, orang memantulkan bola, orang memantulkan bola: warna kulit cerah-sedang, warna kulit cerah-sedang
⛹🏽	bola, orang memantulkan bola, orang memantulkan bola: warna kulit sedang, warna kulit sedang
⛹🏾	bola, orang memantulkan bola, orang memantulkan bola: warna kulit gelap-sedang, warna kulit gelap-sedang
⛹🏿	bola, orang memantulkan bola, orang memantulkan bola: warna kulit gelap, warna kulit gelap
⛹‍♂	bola, laki-laki, membawa, pria memantulkan bola
⛹🏻‍♂	bola, laki-laki, membawa, pria memantulkan bola, pria memantulkan bola: warna kulit cerah, warna kulit cerah
⛹🏼‍♂	bola, laki-laki, membawa, pria memantulkan bola, pria memantulkan bola: warna kulit cerah-sedang, warna kulit cerah-sedang
⛹🏽‍♂	bola, laki-laki, membawa, pria memantulkan bola, pria memantulkan bola: warna kulit sedang, warna kulit sedang
⛹🏾‍♂	bola, laki-laki, membawa, pria memantulkan bola, pria memantulkan bola: warna kulit gelap-sedang, warna kulit gelap-sedang
⛹🏿‍♂	bola, laki-laki, membawa, pria memantulkan bola, pria memantulkan bola: warna kulit gelap, warna kulit gelap
⛹‍♀	bola, membawa, perempuan, wanita memantulkan bola
⛹🏻‍♀	bola, membawa, perempuan, wanita memantulkan bola, wanita memantulkan bola: warna kulit cerah, warna kulit cerah
⛹🏼‍♀	bola, membawa, perempuan, wanita memantulkan bola, wanita memantulkan bola: warna kulit cerah-sedang, warna kulit cerah-sedang
⛹🏽‍♀	bola, membawa, perempuan, wanita memantulkan bola, wanita memantulkan bola: warna kulit sedang, warna kulit sedang
⛹🏾‍♀	bola, membawa, perempuan, wanita memantulkan bola, wanita memantulkan bola: warna kulit gelap-sedang, warna kulit gelap-sedang
⛹🏿‍♀	bola, membawa, perempuan, wanita memantulkan bola, wanita memantulkan bola: warna kulit gelap, warna kulit gelap
🏋️	angkat, beban, orang mengangkat beban
🏋🏻	angkat, beban, orang mengangkat beban, orang mengangkat beban: warna kulit cerah, warna kulit cerah
🏋🏼	angkat, beban, orang mengangkat beban, orang mengangkat beban: warna kulit cerah-sedang, warna kulit cerah-sedang
🏋🏽	angkat, beban, orang mengangkat beban, orang mengangkat beban: warna kulit sedang, warna kulit sedang
🏋🏾	angkat, beban, orang mengangkat beban, orang mengangkat beban: warna kulit gelap-sedang, warna kulit gelap-sedang
🏋🏿	angkat, beban, orang mengangkat beban, orang mengangkat beban: warna kulit gelap, warna kulit gelap
🏋‍♂	angkat, beban, laki-laki, pria mengangkat beban
🏋🏻‍♂	angkat, beban, laki-laki, pria mengangkat beban, pria mengangkat beban: warna kulit cerah, warna kulit cerah
🏋🏼‍♂	angkat, beban, laki-laki, pria mengangkat beban, pria mengangkat beban: warna kulit cerah-sedang, warna kulit cerah-sedang
🏋🏽‍♂	angkat, beban, laki-laki, pria mengangkat beban, pria mengangkat beban: warna kulit sedang, warna kulit sedang
🏋🏾‍♂	angkat, beban, laki-laki, pria mengangkat beban, pria mengangkat beban: warna kulit gelap-sedang, warna kulit gelap-sedang
🏋🏿‍♂	angkat, beban, laki-laki, pria mengangkat beban, pria mengangkat beban: warna kulit gelap, warna kulit gelap
🏋‍♀	angkat, beban, perempuan, wanita mengangkat beban
🏋🏻‍♀	angkat, beban, perempuan, wanita mengangkat beban, wanita mengangkat beban: warna kulit cerah, warna kulit cerah
🏋🏼‍♀	angkat, beban, perempuan, wanita mengangkat beban, wanita mengangkat beban: warna kulit cerah-sedang, warna kulit cerah-sedang
🏋🏽‍♀	angkat, beban, perempuan, wanita mengangkat beban, wanita mengangkat beban: warna kulit sedang, warna kulit sedang
🏋🏾‍♀	angkat, beban, perempuan, wanita mengangkat beban, wanita mengangkat beban: warna kulit gelap-sedang, warna kulit gelap-sedang
🏋🏿‍♀	angkat, beban, perempuan, wanita mengangkat beban, wanita mengangkat beban: warna kulit gelap, warna kulit gelap
🚴	orang bersepeda, sepeda
🚴🏻	orang bersepeda, orang bersepeda: warna kulit cerah, sepeda, warna kulit cerah
🚴🏼	orang bersepeda, orang bersepeda: warna kulit cerah-sedang, sepeda, warna kulit cerah-sedang
🚴🏽	orang bersepeda, orang bersepeda: warna kulit sedang, sepeda, warna kulit sedang
🚴🏾	orang bersepeda, orang bersepeda: warna kulit gelap-sedang, sepeda, warna kulit gelap-sedang
🚴🏿	orang bersepeda, orang bersepeda: warna kulit gelap, sepeda, warna kulit gelap
🚴‍♂	laki-laki, pria bersepeda, sepeda
🚴🏻‍♂	laki-laki, pria bersepeda, pria bersepeda: warna kulit cerah, sepeda, warna kulit cerah
🚴🏼‍♂	laki-laki, pria bersepeda, pria bersepeda: warna kulit cerah-sedang, sepeda, warna kulit cerah-sedang
🚴🏽‍♂	laki-laki, pria bersepeda, pria bersepeda: warna kulit sedang, sepeda, warna kulit sedang
🚴🏾‍♂	laki-laki, pria bersepeda, pria bersepeda: warna kulit gelap-sedang, sepeda, warna kulit gelap-sedang
🚴🏿‍♂	laki-laki, pria bersepeda, pria bersepeda: warna kulit gelap, sepeda, warna kulit gelap
🚴‍♀	perempuan, sepeda, wanita bersepeda
🚴🏻‍♀	perempuan, sepeda, wanita bersepeda, wanita bersepeda: warna kulit cerah, warna kulit cerah
🚴🏼‍♀	perempuan, sepeda, wanita bersepeda, wanita bersepeda: warna kulit cerah-sedang, warna kulit cerah-sedang
🚴🏽‍♀	perempuan, sepeda, wanita bersepeda, wanita bersepeda: warna kulit sedang, warna kulit sedang
🚴🏾‍♀	perempuan, sepeda, wanita bersepeda, wanita bersepeda: warna kulit gelap-sedang, warna kulit gelap-sedang
🚴🏿‍♀	perempuan, sepeda, wanita bersepeda, wanita bersepeda: warna kulit gelap, warna kulit gelap
